iid	series	is_control	sra_path	tf
GSM2828937	GSE106030	False	SRR6214351	U2AF1
GSM2828934	GSE106029	False	SRR6214352	H3K27ac
GSM2828935	GSE106029	False	SRR6214353	H3K27ac
GSM2828932	GSE106028	False	SRR6214354	REST
GSM2828933	GSE106028	False	SRR6214355	REST
GSM2828930	GSE106027	False	SRR6214348	Control
GSM2828931	GSE106027	False	SRR6214349	Control
GSM2828929	GSE106026	False	SRR6214347	Control
GSM2828927	GSE106025	False	SRR6214345	ATF7
GSM2828928	GSE106025	False	SRR6214346	ATF7
GSM2828925	GSE106024	False	SRR6214343	eGFP-ZNF645
GSM2828926	GSE106024	False	SRR6214344	eGFP-ZNF645
GSM2828924	GSE106023	False	SRR6214340	Control
GSM2828921	GSE106021	False	SRR6214339	CTCF
GSM2828920	GSE106020	False	SRR6214338	POLR2A
GSM2828919	GSE106019	False	SRR6214337	EP300
GSM2828918	GSE106018	False	SRR6214336	POLR2A
GSM2828917	GSE106017	False	SRR6214335	Control
GSM2828916	GSE106016	False	SRR6214334	Control
GSM2828912	GSE106014	False	SRR6214330	eGFP-ZNF791
GSM2828913	GSE106014	False	SRR6214331	eGFP-ZNF791
GSM2828911	GSE106013	False	SRR6214329	CTCF
GSM2828909	GSE106012	False	SRR6214327	FOXK2
GSM2828910	GSE106012	False	SRR6214328	FOXK2
GSM2828908	GSE106011	False	SRR6214326	Control
GSM2828906	GSE106010	False	SRR6214323	XRCC3
GSM2828907	GSE106010	False	SRR6214324	XRCC3
GSM2828905	GSE106009	False	SRR6214320	Control
GSM2828904	GSE106008	False	SRR6214321	EP300
GSM2828903	GSE106007	False	SRR6214322	CTCF
GSM2828902	GSE106006	False	SRR6214319	CTCF
GSM2828901	GSE106005	False	SRR6214318	POLR2A
GSM2828900	GSE106004	False	SRR6214317	CTCF
GSM2828898	GSE106003	False	SRR6214315	U2AF2
GSM2828899	GSE106003	False	SRR6214316	U2AF2
GSM2828896	GSE106002	False	SRR6214313	ATM
GSM2828897	GSE106002	False	SRR6214314	ATM
GSM2828894	GSE106001	False	SRR6214311	eGFP-ZNF555
GSM2828895	GSE106001	False	SRR6214312	eGFP-ZNF555
GSM2828892	GSE106000	False	SRR6214308	BHLHE40
GSM2828893	GSE106000	False	SRR6214309	BHLHE40
GSM2828891	GSE105999	False	SRR6214310	Control
GSM2828889	GSE105998	False	SRR6214306	ZNF217
GSM2828890	GSE105998	False	SRR6214307	ZNF217
GSM2828887	GSE105997	False	SRR6214304	ZNF687
GSM2828888	GSE105997	False	SRR6214305	ZNF687
GSM2828886	GSE105996	False	SRR6214303	Control
GSM2828884	GSE105995	False	SRR6214218	eGFP-ZNF114
GSM2828885	GSE105995	False	SRR6214219	eGFP-ZNF114
GSM2828883	GSE105994	False	SRR6214215	CTCF
GSM2828881	GSE105993	False	SRR6214213	eGFP-ZNF658
GSM2828882	GSE105993	False	SRR6214214	eGFP-ZNF658
GSM2828879	GSE105992	False	SRR6214226	eGFP-ZNF621
GSM2828880	GSE105992	False	SRR6214227	eGFP-ZNF621
GSM2828878	GSE105991	False	SRR6214212	Control
GSM2828877	GSE105990	False	SRR6214206	EP300
GSM2828876	GSE105989	False	SRR6214207	EP300
GSM2828872	GSE105987	False	SRR6214210	ZNF512B
GSM2828873	GSE105987	False	SRR6214211	ZNF512B
GSM2828871	GSE105986	False	SRR6214228	CTCF
GSM2828870	GSE105985	False	SRR6214205	EP300
GSM2828868	GSE105984	False	SRR6214203	ARNT
GSM2828869	GSE105984	False	SRR6214204	ARNT
GSM2828866	GSE105983	False	SRR6214199	MNT
GSM2828867	GSE105983	False	SRR6214200	MNT
GSM2828864	GSE105982	False	SRR6214201	CTCF
GSM2828865	GSE105982	False	SRR6214202	CTCF
GSM2828862	GSE105981	False	SRR6214195	SUZ12
GSM2828863	GSE105981	False	SRR6214196	SUZ12
GSM2828860	GSE105980	False	SRR6214197	GATAD2B
GSM2828861	GSE105980	False	SRR6214198	GATAD2B
GSM2828859	GSE105979	False	SRR6214224	POLR2A
GSM2828858	GSE105978	False	SRR6214225	Control
GSM2828856	GSE105977	False	SRR6214191	eGFP-GLI2
GSM2828857	GSE105977	False	SRR6214192	eGFP-GLI2
GSM2828855	GSE105976	False	SRR6214193,SRR6214194	CTCF
GSM2828853	GSE105975	False	SRR6214220	eGFP-ZNF350
GSM2828854	GSE105975	False	SRR6214221	eGFP-ZNF350
GSM2828851	GSE105974	False	SRR6214189	SNRNP70
GSM2828852	GSE105974	False	SRR6214190	SNRNP70
GSM2828850	GSE105973	False	SRR6214188	POLR2A
GSM2828848	GSE105972	False	SRR6214186	eGFP-ZNF112
GSM2828849	GSE105972	False	SRR6214187	eGFP-ZNF112
GSM2828846	GSE105971	False	SRR6214229	IRF5
GSM2828847	GSE105971	False	SRR6214230	IRF5
GSM2828844	GSE105970	False	SRR6214183,SRR6214182	eGFP-NR2C2
GSM2828845	GSE105970	False	SRR6214185,SRR6214184	eGFP-NR2C2
GSM2828843	GSE105969	False	SRR6214179	Control
GSM2828842	GSE105968	False	SRR6214177,SRR6214178	Control
GSM2828838	GSE105966	False	SRR6214222	CTCF
GSM2828839	GSE105966	False	SRR6214223	CTCF
GSM2828837	GSE105965	False	SRR6214174	Control
GSM2828836	GSE105964	False	SRR6214171	Control
GSM2828834	GSE105963	False	SRR6214172	Control
GSM2828835	GSE105963	False	SRR6214173	Control
GSM2828833	GSE105962	False	SRR6214216	Control
GSM2828831	GSE105961	False	SRR6214167,SRR6214168	eGFP-ELF1
GSM2828832	GSE105961	False	SRR6214170,SRR6214169	eGFP-ELF1
GSM2828829	GSE105960	False	SRR6214165	NFXL1
GSM2828830	GSE105960	False	SRR6214166	NFXL1
GSM2828828	GSE105959	False	SRR6214164	EP300
GSM2828827	GSE105958	False	SRR6214163	Control
GSM2828824	GSE105956	False	SRR6214157	POLR2A
GSM2828822	GSE105955	False	SRR6214161	ATF7
GSM2828823	GSE105955	False	SRR6214162	ATF7
GSM2828821	GSE105954	False	SRR6214158	Control
GSM2828820	GSE105953	False	SRR6214154	CTCF
GSM2828818	GSE105952	False	SRR6214159	TCF12
GSM2828819	GSE105952	False	SRR6214160	TCF12
GSM2828803	GSE105950	False	SRR6214155	eGFP-FOXJ2
GSM2828804	GSE105950	False	SRR6214156	eGFP-FOXJ2
GSM2828802	GSE105949	False	SRR6214153	CTCF
GSM2828800	GSE105948	False	SRR6214180	NR2C1
GSM2828801	GSE105948	False	SRR6214181	NR2C1
GSM2828799	GSE105947	False	SRR6214217	CTCF
GSM2828798	GSE105946	False	SRR6214152	Control
GSM2828797	GSE105945	False	SRR6214151	EP300
GSM2828790	GSE105943	False	SRR6214150,SRR6214149	Control
GSM2828788	GSE105942	False	SRR6214123	SMARCE1
GSM2828789	GSE105942	False	SRR6214124	SMARCE1
GSM2828787	GSE105941	False	SRR6214125,SRR6214126	Control
GSM2828785	GSE105940	False	SRR6214119,SRR6214120	eGFP-ZNF639
GSM2828786	GSE105940	False	SRR6214122,SRR6214121	eGFP-ZNF639
GSM2828783	GSE105939	False	SRR6214115,SRR6214116	eGFP-BACH1
GSM2828784	GSE105939	False	SRR6214117,SRR6214118	eGFP-BACH1
GSM2828781	GSE105938	False	SRR6214113	ELF1
GSM2828782	GSE105938	False	SRR6214114	ELF1
GSM2828727	GSE105934	False	SRR6214110,SRR6214109	eGFP-ZNF740
GSM2828728	GSE105934	False	SRR6214112,SRR6214111	eGFP-ZNF740
GSM2828725	GSE105933	False	SRR6214107	BMI1
GSM2828726	GSE105933	False	SRR6214108	BMI1
GSM2828723	GSE105932	False	SRR6214105	eGFP-ZNF148
GSM2828724	GSE105932	False	SRR6214106	eGFP-ZNF148
GSM2828722	GSE105931	False	SRR6214103	CTCF
GSM2828720	GSE105930	False	SRR6214101	Control
GSM2828721	GSE105930	False	SRR6214102	Control
GSM2828719	GSE105929	False	SRR6214104	Control
GSM2828718	GSE105928	False	SRR6214100	CTCF
GSM2828716	GSE105927	False	SRR6214098	RBM17
GSM2828717	GSE105927	False	SRR6214099	RBM17
GSM2828715	GSE105926	False	SRR6214097	Control
GSM2828714	GSE105925	False	SRR6214088	CTCF
GSM2828711	GSE105923	False	SRR6214085	Control
GSM2828710	GSE105922	False	SRR6214083	Control
GSM2828709	GSE105921	False	SRR6214084	CTCF
GSM2828707	GSE105920	False	SRR6214080	Control
GSM2828708	GSE105920	False	SRR6214081	Control
GSM2828706	GSE105919	False	SRR6214079	POLR2A
GSM2828699	GSE105917	False	SRR6214082	Control
GSM2828696	GSE105915	False	SRR6214078	Control
GSM2828692	GSE105913	False	SRR6214072	LCORL
GSM2828693	GSE105913	False	SRR6214073	LCORL
GSM2828690	GSE105912	False	SRR6214070	NKRF
GSM2828691	GSE105912	False	SRR6214071	NKRF
GSM2828689	GSE105911	False	SRR6214092	CTCF
GSM2828685	GSE105909	False	SRR6214064	eGFP-ZNF785
GSM2828686	GSE105909	False	SRR6214065	eGFP-ZNF785
GSM2828683	GSE105908	False	SRR6214061	LEF1
GSM2828684	GSE105908	False	SRR6214062	LEF1
GSM2828681	GSE105907	False	SRR6214066	eGFP-ZSCAN5C
GSM2828682	GSE105907	False	SRR6214067	eGFP-ZSCAN5C
GSM2828673	GSE105905	False	SRR6214057	SRSF1
GSM2828674	GSE105905	False	SRR6214058	SRSF1
GSM2828672	GSE105904	False	SRR6214056	Control
GSM2828670	GSE105903	False	SRR6214059	PAX8
GSM2828671	GSE105903	False	SRR6214060	PAX8
GSM2828668	GSE105902	False	SRR6214054	MNT
GSM2828669	GSE105902	False	SRR6214055	MNT
GSM2828666	GSE105901	False	SRR6214052	FOXM1
GSM2828667	GSE105901	False	SRR6214053	FOXM1
GSM2828647	GSE105899	False	SRR6214049	Control
GSM2828645	GSE105898	False	SRR6214050	PTBP1
GSM2828646	GSE105898	False	SRR6214051	PTBP1
GSM2828643	GSE105897	False	SRR6214093,SRR6214094	eGFP-ZNF644
GSM2828644	GSE105897	False	SRR6214095,SRR6214096	eGFP-ZNF644
GSM2828642	GSE105896	False	SRR6214048,SRR6214047	Control
GSM2828640	GSE105895	False	SRR6214045	USF2
GSM2828641	GSE105895	False	SRR6214046	USF2
GSM2828639	GSE105894	False	SRR6214044	CTCF
GSM2828638	GSE105893	False	SRR6214043	POLR2A
GSM2828637	GSE105892	False	SRR6214042	Control
GSM2828636	GSE105891	False	SRR6214091	EP300
GSM2828635	GSE105890	False	SRR6214041	POLR2A
GSM2828631	GSE105888	False	SRR6214089	Control
GSM2828632	GSE105888	False	SRR6214090	Control
GSM2828629	GSE105887	False	SRR6214039	Control
GSM2828630	GSE105887	False	SRR6214040	Control
GSM2828628	GSE105886	False	SRR6214037	Control
GSM2828627	GSE105885	False	SRR6214036	POLR2AphosphoS5
GSM2828579	GSE105883	False	SRR6214031	Control
GSM2828564	GSE105882	False	SRR6214032	eGFP-ZIC2
GSM2828565	GSE105882	False	SRR6214033	eGFP-ZIC2
GSM2828562	GSE105881	False	SRR6214029	GATAD2B
GSM2828563	GSE105881	False	SRR6214030	GATAD2B
GSM2828561	GSE105880	False	SRR6214038	EP300
GSM2828560	GSE105879	False	SRR6214028	CTCF
GSM2828559	GSE105878	False	SRR6214027	Control
GSM2828558	GSE105877	False	SRR6214026	Control
GSM2828557	GSE105876	False	SRR6214025	POLR2A
GSM2828555	GSE105875	False	SRR6214018	eGFP-ZNF34
GSM2828556	GSE105875	False	SRR6214019	eGFP-ZNF34
GSM2828553	GSE105874	False	SRR6214023	RFX5
GSM2828554	GSE105874	False	SRR6214024	RFX5
GSM2828552	GSE105873	False	SRR6214021,SRR6214022	Control
GSM2828551	GSE105872	False	SRR6214013	POLR2AphosphoS5
GSM2828550	GSE105871	False	SRR6214020	CTCF
GSM2828548	GSE105870	False	SRR6214016	RBFOX2
GSM2828549	GSE105870	False	SRR6214017	RBFOX2
GSM2828547	GSE105869	False	SRR6214007	CTCF
GSM2828545	GSE105868	False	SRR6214034	TCF12
GSM2828546	GSE105868	False	SRR6214035	TCF12
GSM2828544	GSE105867	False	SRR6214005,SRR6214006	Control
GSM2828542	GSE105866	False	SRR6214001	PHB2
GSM2828543	GSE105866	False	SRR6214002	PHB2
GSM2828540	GSE105865	False	SRR6214003	IKZF2
GSM2828541	GSE105865	False	SRR6214004	IKZF2
GSM2828538	GSE105864	False	SRR6214014	LARP7
GSM2828539	GSE105864	False	SRR6214015	LARP7
GSM2828537	GSE105863	False	SRR6214000	EP300
GSM2828536	GSE105862	False	SRR6213999	POLR2A
GSM2828534	GSE105861	False	SRR6214008	Control
GSM2828535	GSE105861	False	SRR6214010	Control
GSM2828533	GSE105860	False	SRR6213988	Control
GSM2828532	GSE105859	False	SRR6213998	Control
GSM2828530	GSE105858	False	SRR6213994	eGFP-ZSCAN18
GSM2828531	GSE105858	False	SRR6213995	eGFP-ZSCAN18
GSM2828528	GSE105857	False	SRR6213996	NONO
GSM2828529	GSE105857	False	SRR6213997	NONO
GSM2828526	GSE105856	False	SRR6213990	EP400
GSM2828527	GSE105856	False	SRR6213991	EP400
GSM2828525	GSE105855	False	SRR6213989	POLR2A
GSM2828524	GSE105854	False	SRR6213987	Control
GSM2828522	GSE105853	False	SRR6213985	eGFP-ZFX
GSM2828523	GSE105853	False	SRR6213986	eGFP-ZFX
GSM2828521	GSE105852	False	SRR6213984	CTCF
GSM2828520	GSE105851	False	SRR6213983	Control
GSM2828519	GSE105850	False	SRR6213982	Control
GSM2828517	GSE105849	False	SRR6213980	MTA3
GSM2828518	GSE105849	False	SRR6213981	MTA3
GSM2828516	GSE105848	False	SRR6213979	CTCF
GSM2828515	GSE105847	False	SRR6213978	Control
GSM2828513	GSE105846	False	SRR6213972	Control
GSM2828514	GSE105846	False	SRR6213973	Control
GSM2828508	GSE105843	False	SRR6213971	POLR2AphosphoS5
GSM2828507	GSE105842	False	SRR6213970	Control
GSM2828506	GSE105841	False	SRR6213968,SRR6213969	Control
GSM2828504	GSE105840	False	SRR6213966	eGFP-ZNF19
GSM2828505	GSE105840	False	SRR6213967	eGFP-ZNF19
GSM2828503	GSE105839	False	SRR6213965	POLR2AphosphoS5
GSM2828502	GSE105838	False	SRR6213963,SRR6213964	Control
GSM2828500	GSE105837	False	SRR6213961	HDAC1
GSM2828501	GSE105837	False	SRR6213962	HDAC1
GSM2828497	GSE105835	False	SRR6213957	EP300
GSM2828494	GSE105833	False	SRR6213956	Control
GSM2828493	GSE105832	False	SRR6213958	POLR2A
GSM2828491	GSE105831	False	SRR6213952	TOE1
GSM2828492	GSE105831	False	SRR6213953	TOE1
GSM2828489	GSE105830	False	SRR6213947	MGA
GSM2828490	GSE105830	False	SRR6213948	MGA
GSM2828488	GSE105829	False	SRR6213951	CTCF
GSM2828486	GSE105828	False	SRR6213949	H3K27ac
GSM2828487	GSE105828	False	SRR6213950	H3K27ac
GSM2828467	GSE105825	False	SRR6213946	Control
GSM2828465	GSE105824	False	SRR6213942,SRR6213943	eGFP-E2F5
GSM2828466	GSE105824	False	SRR6213944,SRR6213945	eGFP-E2F5
GSM2828463	GSE105823	False	SRR6213940	MTA1
GSM2828464	GSE105823	False	SRR6213941	MTA1
GSM2828461	GSE105822	False	SRR6213938	SMARCA5
GSM2828462	GSE105822	False	SRR6213939	SMARCA5
GSM2828380	GSE105809	False	SRR6213922	EP300
GSM2828452	GSE105820	False	SRR6213937	Control
GSM2828451	GSE105819	False	SRR6213936	Control
GSM2828450	GSE105818	False	SRR6213934	EP300
GSM2828449	GSE105817	False	SRR6213935	Control
GSM2828448	GSE105816	False	SRR6213933	POLR2A
GSM2828434	GSE105814	False	SRR6213931	SP1
GSM2828435	GSE105814	False	SRR6213932	SP1
GSM2828432	GSE105813	False	SRR6213928,SRR6213927	eGFP-ZBTB11
GSM2828433	GSE105813	False	SRR6213930,SRR6213929	eGFP-ZBTB11
GSM2828430	GSE105812	False	SRR6213925	TARDBP
GSM2828431	GSE105812	False	SRR6213926	TARDBP
GSM2828368	GSE105805	False	SRR6213919	NFIB
GSM2828369	GSE105805	False	SRR6213920	NFIB
GSM2828366	GSE105804	False	SRR6213917	eGFP-ZNF223
GSM2828367	GSE105804	False	SRR6213918	eGFP-ZNF223
GSM2828364	GSE105803	False	SRR6213915	eGFP-ZNF155
GSM2828365	GSE105803	False	SRR6213916	eGFP-ZNF155
GSM2828362	GSE105802	False	SRR6213913	eGFP-ZNF530
GSM2828363	GSE105802	False	SRR6213914	eGFP-ZNF530
GSM2828361	GSE105801	False	SRR6213912	EP300
GSM2828360	GSE105800	False	SRR6213911	Control
GSM2827238	GSE105519	False	SRR6213222	CTCF
GSM2827236	GSE105518	False	SRR6213223	eGFP-ZNF300
GSM2827237	GSE105518	False	SRR6213224	eGFP-ZNF300
GSM2827234	GSE105517	False	SRR6213220	DDX20
GSM2827235	GSE105517	False	SRR6213221	DDX20
GSM2827232	GSE105516	False	SRR6213154	eGFP-ZNF571
GSM2827233	GSE105516	False	SRR6213155	eGFP-ZNF571
GSM2827227	GSE105514	False	SRR6213157	Control
GSM2827224	GSE105512	False	SRR6213153	CTCF
GSM2827223	GSE105511	False	SRR6213152	Control
GSM2827222	GSE105510	False	SRR6213147	CTCF
GSM2827221	GSE105509	False	SRR6213146	POLR2A
GSM2827216	GSE105507	False	SRR6213143	CTCF
GSM2827214	GSE105506	False	SRR6213144	eGFP-ZBTB21
GSM2827215	GSE105506	False	SRR6213145	eGFP-ZBTB21
GSM2827212	GSE105505	False	SRR6213141	eGFP-ZNF524
GSM2827213	GSE105505	False	SRR6213142	eGFP-ZNF524
GSM2827210	GSE105504	False	SRR6213139	RCOR1
GSM2827211	GSE105504	False	SRR6213140	RCOR1
GSM2827208	GSE105503	False	SRR6213135	ELF1
GSM2827209	GSE105503	False	SRR6213136	ELF1
GSM2827202	GSE105500	False	SRR6213130	CTCF
GSM2827203	GSE105500	False	SRR6213131,SRR6213132	CTCF
GSM2827200	GSE105499	False	SRR6213126	ARNT
GSM2827201	GSE105499	False	SRR6213127	ARNT
GSM2827198	GSE105498	False	SRR6213124	NFXL1
GSM2827199	GSE105498	False	SRR6213125	NFXL1
GSM2827196	GSE105497	False	SRR6213122	HNRNPL
GSM2827197	GSE105497	False	SRR6213123	HNRNPL
GSM2827195	GSE105496	False	SRR6213118	Control
GSM2827194	GSE105495	False	SRR6213117	POLR2A
GSM2827193	GSE105494	False	SRR6213116	EP300
GSM2827191	GSE105493	False	SRR6213113	NONO
GSM2827192	GSE105493	False	SRR6213114	NONO
GSM2827190	GSE105492	False	SRR6213115	Control
GSM2827186	GSE105490	False	SRR6213107	RNF2
GSM2827187	GSE105490	False	SRR6213108	RNF2
GSM2827185	GSE105489	False	SRR6213110,SRR6213109	Control
GSM2827184	GSE105488	False	SRR6213104	Control
GSM2827182	GSE105487	False	SRR6213102	FOXA2
GSM2827183	GSE105487	False	SRR6213103	FOXA2
GSM2827172	GSE105485	False	SRR6213100	eGFP-ZNF843
GSM2827173	GSE105485	False	SRR6213101	eGFP-ZNF843
GSM2827170	GSE105484	False	SRR6213099	POLR2A
GSM2827169	GSE105483	False	SRR6213095	POLR2A
GSM2827167	GSE105482	False	SRR6213093	ZBTB1
GSM2827168	GSE105482	False	SRR6213094	ZBTB1
GSM2827166	GSE105481	False	SRR6213092	POLR2A
GSM2827165	GSE105480	False	SRR6213091	Control
GSM2827163	GSE105479	False	SRR6213087	ZSCAN29
GSM2827164	GSE105479	False	SRR6213088	ZSCAN29
GSM2827162	GSE105478	False	SRR6213086	Control
GSM2827161	GSE105477	False	SRR6213090	CTCF
GSM2827160	GSE105476	False	SRR6213083	CTCF
GSM2827158	GSE105475	False	SRR6213081	eGFP-ZSCAN26
GSM2827159	GSE105475	False	SRR6213082	eGFP-ZSCAN26
GSM2827156	GSE105474	False	SRR6213077	eGFP-ZNF416
GSM2827157	GSE105474	False	SRR6213078	eGFP-ZNF416
GSM2827154	GSE105473	False	SRR6213079	Control
GSM2827155	GSE105473	False	SRR6213080	Control
GSM2827153	GSE105472	False	SRR6213076	CTCF
GSM2827134	GSE105470	False	SRR6213070	POLR2A
GSM2827133	GSE105469	False	SRR6213066	POLR2A
GSM2827131	GSE105468	False	SRR6213072	CTCF
GSM2827132	GSE105468	False	SRR6213074,SRR6213073	CTCF
GSM2827130	GSE105467	False	SRR6213075	CTCF
GSM2827129	GSE105466	False	SRR6213071	Control
GSM2827125	GSE105464	False	SRR6213062,SRR6213063	eGFP-ZNF589
GSM2827126	GSE105464	False	SRR6213064,SRR6213065	eGFP-ZNF589
GSM2827124	GSE105463	False	SRR6213061	EP300
GSM2827123	GSE105462	False	SRR6213060	POLR2A
GSM2827121	GSE105461	False	SRR6213058	Control
GSM2827122	GSE105461	False	SRR6213059	Control
GSM2827120	GSE105460	False	SRR6213057	EP300
GSM2827118	GSE105459	False	SRR6213056	Control
GSM2827119	GSE105458	False	SRR6213053	Control
GSM2827608	GSE105761	False	SRR6213909	eGFP-ZNF507
GSM2827609	GSE105761	False	SRR6213910	eGFP-ZNF507
GSM2827606	GSE105760	False	SRR6213907	H3K27ac
GSM2827607	GSE105760	False	SRR6213908	H3K27ac
GSM2827605	GSE105759	False	SRR6213899	Control
GSM2827603	GSE105758	False	SRR6213905	HNRNPL
GSM2827604	GSE105758	False	SRR6213906	HNRNPL
GSM2827599	GSE105756	False	SRR6213900	FUS
GSM2827600	GSE105756	False	SRR6213901	FUS
GSM2827598	GSE105755	False	SRR6213898	Control
GSM2827596	GSE105754	False	SRR6213896	eGFP-ZNF433
GSM2827597	GSE105754	False	SRR6213897	eGFP-ZNF433
GSM2827594	GSE105753	False	SRR6213893	Control
GSM2827595	GSE105753	False	SRR6213894	Control
GSM2827593	GSE105752	False	SRR6213902	Control
GSM2827591	GSE105751	False	SRR6213891	NFIB
GSM2827592	GSE105751	False	SRR6213892	NFIB
GSM2827590	GSE105750	False	SRR6213890	Control
GSM2827589	GSE105749	False	SRR6213895	CTCF
GSM2827587	GSE105748	False	SRR6213888	eGFP-ZNF747
GSM2827588	GSE105748	False	SRR6213889	eGFP-ZNF747
GSM2827586	GSE105747	False	SRR6213887	Control
GSM2827585	GSE105746	False	SRR6213886	EP300
GSM2827583	GSE105745	False	SRR6213878,SRR6213879	eGFP-ZNF197
GSM2827584	GSE105745	False	SRR6213881,SRR6213880	eGFP-ZNF197
GSM2827582	GSE105744	False	SRR6213877	POLR2A
GSM2827581	GSE105743	False	SRR6213875	EP300
GSM2827580	GSE105742	False	SRR6213876	Control
GSM2827578	GSE105741	False	SRR6213873	Control
GSM2827579	GSE105741	False	SRR6213874	Control
GSM2827576	GSE105740	False	SRR6213871	NCOA3
GSM2827577	GSE105740	False	SRR6213872	NCOA3
GSM2827575	GSE105739	False	SRR6213870	CTCF
GSM2827574	GSE105738	False	SRR6213869	Control
GSM2827573	GSE105737	False	SRR6213868	CTCF
GSM2827572	GSE105736	False	SRR6213867	CTCF
GSM2827571	GSE105735	False	SRR6213866	Control
GSM2827569	GSE105734	False	SRR6213862	FOS
GSM2827570	GSE105734	False	SRR6213863	FOS
GSM2827567	GSE105733	False	SRR6213860	BCLAF1
GSM2827568	GSE105733	False	SRR6213861	BCLAF1
GSM2827566	GSE105732	False	SRR6213859	Control
GSM2827564	GSE105731	False	SRR6213857	ARID2
GSM2827565	GSE105731	False	SRR6213858	ARID2
GSM2827563	GSE105730	False	SRR6213854	EP300
GSM2827561	GSE105729	False	SRR6213852	eGFP-ZNF473
GSM2827562	GSE105729	False	SRR6213853	eGFP-ZNF473
GSM2827559	GSE105728	False	SRR6213855	eGFP-CEBPG
GSM2827560	GSE105728	False	SRR6213856	eGFP-CEBPG
GSM2827558	GSE105727	False	SRR6213848	Control
GSM2827556	GSE105726	False	SRR6213849	eGFP-ZNF157
GSM2827557	GSE105726	False	SRR6213850	eGFP-ZNF157
GSM2827552	GSE105724	False	SRR6213842	E2F1
GSM2827553	GSE105724	False	SRR6213843	E2F1
GSM2827551	GSE105723	False	SRR6213851	Control
GSM2827549	GSE105722	False	SRR6213836	SMARCA5
GSM2827550	GSE105722	False	SRR6213837	SMARCA5
GSM2827547	GSE105721	False	SRR6213846	USF2
GSM2827548	GSE105721	False	SRR6213847	USF2
GSM2827546	GSE105720	False	SRR6213845	Control
GSM2827545	GSE105719	False	SRR6213844	POLR2A
GSM2827544	GSE105718	False	SRR6213839	CTCF
GSM2827543	GSE105717	False	SRR6213838	Control
GSM2827542	GSE105716	False	SRR6213835	CTCF
GSM2827541	GSE105715	False	SRR6213832	POLR2A
GSM2827540	GSE105714	False	SRR6213831	CTCF
GSM2827539	GSE105713	False	SRR6213833,SRR6213834	Control
GSM2827538	GSE105712	False	SRR6213830	EP300
GSM2827536	GSE105711	False	SRR6213828	CBFA2T2
GSM2827537	GSE105711	False	SRR6213829	CBFA2T2
GSM2827532	GSE105709	False	SRR6213826	eGFP-ZNF662
GSM2827533	GSE105709	False	SRR6213827	eGFP-ZNF662
GSM2827530	GSE105708	False	SRR6213728	eGFP-ZNF493
GSM2827531	GSE105708	False	SRR6213729	eGFP-ZNF493
GSM2827529	GSE105707	False	SRR6213727	CTCF
GSM2827527	GSE105706	False	SRR6213725	CBFA2T3
GSM2827528	GSE105706	False	SRR6213726	CBFA2T3
GSM2827526	GSE105705	False	SRR6213724	CTCF
GSM2827525	GSE105704	False	SRR6213718	EP300
GSM2827524	GSE105703	False	SRR6213721	CTCF
GSM2827523	GSE105702	False	SRR6213720	Control
GSM2827522	GSE105701	False	SRR6213719	Control
GSM2827521	GSE105700	False	SRR6213713	POLR2A
GSM2827519	GSE105699	False	SRR6213716	RAD51
GSM2827520	GSE105699	False	SRR6213717	RAD51
GSM2827517	GSE105698	False	SRR6213714	ZNF24
GSM2827518	GSE105698	False	SRR6213715	ZNF24
GSM2827512	GSE105695	False	SRR6213712	CTCF
GSM2827511	GSE105694	False	SRR6213711	Control
GSM2827510	GSE105693	False	SRR6213705	CTCF
GSM2827508	GSE105692	False	SRR6213706	eGFP-ZNF701
GSM2827509	GSE105692	False	SRR6213707	eGFP-ZNF701
GSM2827506	GSE105691	False	SRR6213703	eGFP-YY2
GSM2827507	GSE105691	False	SRR6213704	eGFP-YY2
GSM2827505	GSE105690	False	SRR6213708	CTCF
GSM2827504	GSE105689	False	SRR6213682	Control
GSM2827502	GSE105688	False	SRR6213701	U2AF2
GSM2827503	GSE105688	False	SRR6213702	U2AF2
GSM2827501	GSE105687	False	SRR6213681	POLR2A
GSM2827499	GSE105686	False	SRR6213690	GATAD2B
GSM2827500	GSE105686	False	SRR6213691	GATAD2B
GSM2827497	GSE105685	False	SRR6213679	U2AF1
GSM2827498	GSE105685	False	SRR6213680	U2AF1
GSM2827495	GSE105684	False	SRR6213687	NONO
GSM2827496	GSE105684	False	SRR6213688	NONO
GSM2827494	GSE105683	False	SRR6213678	Control
GSM2827493	GSE105682	False	SRR6213698	Control
GSM2827491	GSE105681	False	SRR6213676	NCOA3
GSM2827492	GSE105681	False	SRR6213677	NCOA3
GSM2827489	GSE105680	False	SRR6213699	eGFP-FOSL2
GSM2827490	GSE105680	False	SRR6213700	eGFP-FOSL2
GSM2827487	GSE105679	False	SRR6213651	ZNF184
GSM2827488	GSE105679	False	SRR6213652	ZNF184
GSM2827485	GSE105678	False	SRR6213696	KHSRP
GSM2827486	GSE105678	False	SRR6213697	KHSRP
GSM2827483	GSE105677	False	SRR6213646,SRR6213647	eGFP-ELF1
GSM2827484	GSE105677	False	SRR6213648,SRR6213649	eGFP-ELF1
GSM2827481	GSE105676	False	SRR6213692	Control
GSM2827482	GSE105676	False	SRR6213693	Control
GSM2827479	GSE105675	False	SRR6213643	ATF7
GSM2827480	GSE105675	False	SRR6213644	ATF7
GSM2827478	GSE105674	False	SRR6213695	Control
